transaction_id,items
T2541,"Coffee,Sugar"
T2542,"Shampoo,Soap,Toothpaste"
T2543,"Frozen Pizza,Chips"
T2544,"Lettuce,Tomatoes,Onions,Carrots"
T2545,"Milk,Cereal,Bananas"
T2546,"Chicken,Rice,Beans"
T2547,"Apples,Bananas,Oranges"
T2548,"Pasta,Tomatoes,Cheese"
T2549,"Ground Beef,Tortillas,Salsa,Cheese"
T2550,"Coffee,Sugar"
T2551,"Shampoo,Soap,Toothpaste"
T2552,"Frozen Pizza,Chips"
T2553,"Lettuce,Tomatoes,Onions,Carrots"
T2554,"Milk,Cereal,Bananas"
T2555,"Chicken,Rice,Beans"
T2556,"Apples,Bananas,Oranges"
T2557,"Pasta,Tomatoes,Cheese"
T2558,"Ground Beef,Tortillas,Salsa,Cheese"
T2559,"Coffee,Sugar"
T2560,"Shampoo,Soap,Toothpaste"
T2561,"Frozen Pizza,Chips"
T2562,"Lettuce,Tomatoes,Onions,Carrots"
T2563,"Milk,Cereal,Bananas"
T2564,"Chicken,Rice,Beans"
T2565,"Apples,Bananas,Oranges"
T2566,"Pasta,Tomatoes,Cheese"
T2567,"Ground Beef,Tortillas,Salsa,Cheese"
T2568,"Coffee,Sugar"
T2569,"Shampoo,Soap,Toothpaste"
T2570,"Frozen Pizza,Chips"
T2571,"Lettuce,Tomatoes,Onions,Carrots"
T2572,"Milk,Cereal,Bananas"
T2573,"Chicken,Rice,Beans"
T2574,"Apples,Bananas,Oranges"
T2575,"Pasta,Tomatoes,Cheese"
T2576,"Ground Beef,Tortillas,Salsa,Cheese"
T2577,"Coffee,Sugar"
T2578,"Shampoo,Soap,Toothpaste"
T2579,"Frozen Pizza,Chips"
T2580,"Lettuce,Tomatoes,Onions,Carrots"
T2581,"Milk,Cereal,Bananas"
T2582,"Chicken,Rice,Beans"
T2583,"Apples,Bananas,Oranges"
T2584,"Pasta,Tomatoes,Cheese"
T2585,"Ground Beef,Tortillas,Salsa,Cheese"
T2586,"Coffee,Sugar"
T2587,"Shampoo,Soap,Toothpaste"
T2588,"Frozen Pizza,Chips"
T2589,"Lettuce,Tomatoes,Onions,Carrots"
T2590,"Milk,Cereal,Bananas"
T2591,"Chicken,Rice,Beans"
T2592,"Apples,Bananas,Oranges"
T2593,"Pasta,Tomatoes,Cheese"
T2594,"Ground Beef,Tortillas,Salsa,Cheese"
T2595,"Coffee,Sugar"
T2596,"Shampoo,Soap,Toothpaste"
T2597,"Frozen Pizza,Chips"
T2598,"Lettuce,Tomatoes,Onions,Carrots"
T2599,"Milk,Cereal,Bananas"
T2600,"Chicken,Rice,Beans"
T2601,"Apples,Bananas,Oranges"
T2602,"Pasta,Tomatoes,Cheese"
T2603,"Ground Beef,Tortillas,Salsa,Cheese"
T2604,"Coffee,Sugar"
T2605,"Shampoo,Soap,Toothpaste"
T2606,"Frozen Pizza,Chips"
T2607,"Lettuce,Tomatoes,Onions,Carrots"
T2608,"Milk,Cereal,Bananas"
T2609,"Chicken,Rice,Beans"
T2610,"Apples,Bananas,Oranges"
T2611,"Pasta,Tomatoes,Cheese"
T2612,"Ground Beef,Tortillas,Salsa,Cheese"
T2613,"Coffee,Sugar"
T2614,"Shampoo,Soap,Toothpaste"
T2615,"Frozen Pizza,Chips"
T2616,"Lettuce,Tomatoes,Onions,Carrots"
T2617,"Milk,Cereal,Bananas"
T2618,"Chicken,Rice,Beans"
T2619,"Apples,Bananas,Oranges"
T2620,"Pasta,Tomatoes,Cheese"
T2621,"Ground Beef,Tortillas,Salsa,Cheese"
T2622,"Coffee,Sugar"
T2623,"Shampoo,Soap,Toothpaste"
T2624,"Frozen Pizza,Chips"
T2625,"Lettuce,Tomatoes,Onions,Carrots"
T2626,"Milk,Cereal,Bananas"
T2627,"Chicken,Rice,Beans"
T2628,"Apples,Bananas,Oranges"
T2629,"Pasta,Tomatoes,Cheese"
T2630,"Ground Beef,Tortillas,Salsa,Cheese"
T2631,"Coffee,Sugar"
T2632,"Shampoo,Soap,Toothpaste"
T2633,"Frozen Pizza,Chips"
T2634,"Lettuce,Tomatoes,Onions,Carrots"
T2635,"Milk,Cereal,Bananas"
T2636,"Chicken,Rice,Beans"
T2637,"Apples,Bananas,Oranges"
T2638,"Pasta,Tomatoes,Cheese"
T2639,"Ground Beef,Tortillas,Salsa,Cheese"
T2640,"Coffee,Sugar"
T2641,"Shampoo,Soap,Toothpaste"
T2642,"Frozen Pizza,Chips"
T2643,"Lettuce,Tomatoes,Onions,Carrots"
T2644,"Milk,Cereal,Bananas"
T2645,"Chicken,Rice,Beans"
T2646,"Apples,Bananas,Oranges"
T2647,"Pasta,Tomatoes,Cheese"
T2648,"Ground Beef,Tortillas,Salsa,Cheese"
T2649,"Coffee,Sugar"
T2650,"Shampoo,Soap,Toothpaste"
T2651,"Frozen Pizza,Chips"
T2652,"Lettuce,Tomatoes,Onions,Carrots"
T2653,"Milk,Cereal,Bananas"
T2654,"Chicken,Rice,Beans"
T2655,"Apples,Bananas,Oranges"
T2656,"Pasta,Tomatoes,Cheese"
T2657,"Ground Beef,Tortillas,Salsa,Cheese"
T2658,"Coffee,Sugar"
T2659,"Shampoo,Soap,Toothpaste"
T2660,"Frozen Pizza,Chips"
T2661,"Lettuce,Tomatoes,Onions,Carrots"
T2662,"Milk,Cereal,Bananas"
T2663,"Chicken,Rice,Beans"
T2664,"Apples,Bananas,Oranges"
T2665,"Pasta,Tomatoes,Cheese"
T2666,"Ground Beef,Tortillas,Salsa,Cheese"
T2667,"Coffee,Sugar"
T2668,"Shampoo,Soap,Toothpaste"
T2669,"Frozen Pizza,Chips"
T2670,"Lettuce,Tomatoes,Onions,Carrots"
T2671,"Milk,Cereal,Bananas"
T2672,"Chicken,Rice,Beans"
T2673,"Apples,Bananas,Oranges"
T2674,"Pasta,Tomatoes,Cheese"
T2675,"Ground Beef,Tortillas,Salsa,Cheese"
T2676,"Coffee,Sugar"
T2677,"Shampoo,Soap,Toothpaste"
T2678,"Frozen Pizza,Chips"
T2679,"Lettuce,Tomatoes,Onions,Carrots"
T2680,"Milk,Cereal,Bananas"
T2681,"Chicken,Rice,Beans"
T2682,"Apples,Bananas,Oranges"
T2683,"Pasta,Tomatoes,Cheese"
T2684,"Ground Beef,Tortillas,Salsa,Cheese"
T2685,"Coffee,Sugar"
T2686,"Shampoo,Soap,Toothpaste"
T2687,"Frozen Pizza,Chips"
T2688,"Lettuce,Tomatoes,Onions,Carrots"
T2689,"Milk,Cereal,Bananas"
T2690,"Chicken,Rice,Beans"
T2691,"Apples,Bananas,Oranges"
T2692,"Pasta,Tomatoes,Cheese"
T2693,"Ground Beef,Tortillas,Salsa,Cheese"
T2694,"Coffee,Sugar"
T2695,"Shampoo,Soap,Toothpaste"
T2696,"Frozen Pizza,Chips"
T2697,"Lettuce,Tomatoes,Onions,Carrots"
T2698,"Milk,Cereal,Bananas"
T2699,"Chicken,Rice,Beans"
T2700,"Apples,Bananas,Oranges"
T2701,"Milk,Cereal,Bananas"
T2702,"Chicken,Rice,Beans"
T2703,"Apples,Bananas,Oranges"
T2704,"Pasta,Tomatoes,Cheese"
T2705,"Ground Beef,Tortillas,Salsa,Cheese"
T2706,"Coffee,Sugar"
T2707,"Shampoo,Soap,Toothpaste"
T2708,"Frozen Pizza,Chips"
T2709,"Lettuce,Tomatoes,Onions,Carrots"
T2710,"Milk,Cereal,Bananas,Yogurt"
T2711,"Chicken,Rice,Beans,Spinach"
T2712,"Apples,Bananas,Oranges,Grapes"
T2713,"Pasta,Tomatoes,Cheese,Bread"
T2714,"Ground Beef,Tortillas,Salsa,Cheese,Onions"
T2715,"Coffee,Sugar,Milk"
T2716,"Shampoo,Soap,Toothpaste"
T2717,"Frozen Pizza,Chips,Ice Cream"
T2718,"Lettuce,Tomatoes,Onions,Carrots,Potatoes"
T2719,"Milk,Cereal,Bananas"
T2720,"Chicken,Rice,Beans"
T2721,"Apples,Bananas,Oranges"
T2722,"Pasta,Tomatoes,Cheese"
T2723,"Ground Beef,Tortillas,Salsa,Cheese"
T2724,"Coffee,Sugar"
T2725,"Shampoo,Soap,Toothpaste"
T2726,"Frozen Pizza,Chips"
T2727,"Lettuce,Tomatoes,Onions,Carrots"
T2728,"Milk,Cereal,Bananas"
T2729,"Chicken,Rice,Beans"
T2730,"Apples,Bananas,Oranges"
T2731,"Pasta,Tomatoes,Cheese"
T2732,"Ground Beef,Tortillas,Salsa,Cheese"
T2733,"Coffee,Sugar"
T2734,"Shampoo,Soap,Toothpaste"
T2735,"Frozen Pizza,Chips"
T2736,"Lettuce,Tomatoes,Onions,Carrots"
T2737,"Milk,Cereal,Bananas"
T2738,"Chicken,Rice,Beans"
T2739,"Apples,Bananas,Oranges"
T2740,"Pasta,Tomatoes,Cheese"
T2741,"Ground Beef,Tortillas,Salsa,Cheese"
T2742,"Coffee,Sugar"
T2743,"Shampoo,Soap,Toothpaste"
T2744,"Frozen Pizza,Chips"
T2745,"Lettuce,Tomatoes,Onions,Carrots"
T2746,"Milk,Cereal,Bananas"
T2747,"Chicken,Rice,Beans"
T2748,"Apples,Bananas,Oranges"
T2749,"Pasta,Tomatoes,Cheese"
T2750,"Ground Beef,Tortillas,Salsa,Cheese"
T2751,"Coffee,Sugar"
T2752,"Shampoo,Soap,Toothpaste"
T2753,"Frozen Pizza,Chips"
T2754,"Lettuce,Tomatoes,Onions,Carrots"
T2755,"Milk,Cereal,Bananas"
T2756,"Chicken,Rice,Beans"
T2757,"Apples,Bananas,Oranges"
T2758,"Pasta,Tomatoes,Cheese"
T2759,"Ground Beef,Tortillas,Salsa,Cheese"
T2760,"Coffee,Sugar"
T2761,"Shampoo,Soap,Toothpaste"
T2762,"Frozen Pizza,Chips"
T2763,"Lettuce,Tomatoes,Onions,Carrots"
T2764,"Milk,Cereal,Bananas"
T2765,"Chicken,Rice,Beans"
T2766,"Apples,Bananas,Oranges"
T2767,"Pasta,Tomatoes,Cheese"
T2768,"Ground Beef,Tortillas,Salsa,Cheese"
T2769,"Coffee,Sugar"
T2770,"Shampoo,Soap,Toothpaste"
T2771,"Frozen Pizza,Chips"
T2772,"Lettuce,Tomatoes,Onions,Carrots"
T2773,"Milk,Cereal,Bananas"
T2774,"Chicken,Rice,Beans"
T2775,"Apples,Bananas,Oranges"
T2776,"Pasta,Tomatoes,Cheese"
T2777,"Ground Beef,Tortillas,Salsa,Cheese"
T2778,"Coffee,Sugar"
T2779,"Shampoo,Soap,Toothpaste"
T2780,"Frozen Pizza,Chips"
T2781,"Lettuce,Tomatoes,Onions,Carrots"
T2782,"Milk,Cereal,Bananas"
T2783,"Chicken,Rice,Beans"
T2784,"Apples,Bananas,Oranges"
T2785,"Pasta,Tomatoes,Cheese"
T2786,"Ground Beef,Tortillas,Salsa,Cheese"
T2787,"Coffee,Sugar"
T2788,"Shampoo,Soap,Toothpaste"
T2789,"Frozen Pizza,Chips"
T2790,"Lettuce,Tomatoes,Onions,Carrots"
T2791,"Milk,Cereal,Bananas"
T2792,"Chicken,Rice,Beans"
T2793,"Apples,Bananas,Oranges"
T2794,"Pasta,Tomatoes,Cheese"
T2795,"Ground Beef,Tortillas,Salsa,Cheese"
T2796,"Coffee,Sugar"
T2797,"Shampoo,Soap,Toothpaste"
T2798,"Frozen Pizza,Chips"
T2799,"Lettuce,Tomatoes,Onions,Carrots"
T2800,"Milk,Cereal,Bananas"
T2801,"Chicken,Rice,Beans"
T2802,"Apples,Bananas,Oranges"
T2803,"Pasta,Tomatoes,Cheese"
T2804,"Ground Beef,Tortillas,Salsa,Cheese"
T2805,"Coffee,Sugar"
T2806,"Shampoo,Soap,Toothpaste"
T2807,"Frozen Pizza,Chips"
T2808,"Lettuce,Tomatoes,Onions,Carrots"
T2809,"Milk,Cereal,Bananas"
T2810,"Chicken,Rice,Beans"
T2811,"Apples,Bananas,Oranges"
T2812,"Pasta,Tomatoes,Cheese"
T2813,"Ground Beef,Tortillas,Salsa,Cheese"
T2814,"Coffee,Sugar"
T2815,"Shampoo,Soap,Toothpaste"
T2816,"Frozen Pizza,Chips"
T2817,"Lettuce,Tomatoes,Onions,Carrots"
T2818,"Milk,Cereal,Bananas"
T2819,"Chicken,Rice,Beans"
T2820,"Apples,Bananas,Oranges"
T2821,"Pasta,Tomatoes,Cheese"
T2822,"Ground Beef,Tortillas,Salsa,Cheese"
T2823,"Coffee,Sugar"
T2824,"Shampoo,Soap,Toothpaste"
T2825,"Frozen Pizza,Chips"
T2826,"Lettuce,Tomatoes,Onions,Carrots"
T2827,"Milk,Cereal,Bananas"
T2828,"Chicken,Rice,Beans"
T2829,"Apples,Bananas,Oranges"
T2830,"Pasta,Tomatoes,Cheese"
T2831,"Ground Beef,Tortillas,Salsa,Cheese"
T2832,"Coffee,Sugar"
T2833,"Shampoo,Soap,Toothpaste"
T2834,"Frozen Pizza,Chips"
T2835,"Lettuce,Tomatoes,Onions,Carrots"
T2836,"Milk,Cereal,Bananas"
T2837,"Chicken,Rice,Beans"
T2838,"Apples,Bananas,Oranges"
T2839,"Pasta,Tomatoes,Cheese"
T2840,"Ground Beef,Tortillas,Salsa,Cheese"
T2841,"Coffee,Sugar"
T2842,"Shampoo,Soap,Toothpaste"
T2843,"Frozen Pizza,Chips"
T2844,"Lettuce,Tomatoes,Onions,Carrots"
T2845,"Milk,Cereal,Bananas"
T2846,"Chicken,Rice,Beans"
T2847,"Apples,Bananas,Oranges"
T2848,"Pasta,Tomatoes,Cheese"
T2849,"Ground Beef,Tortillas,Salsa,Cheese"
T2850,"Coffee,Sugar"
T2851,"Shampoo,Soap,Toothpaste"
T2852,"Frozen Pizza,Chips"
T2853,"Lettuce,Tomatoes,Onions,Carrots"
T2854,"Milk,Cereal,Bananas"
T2855,"Chicken,Rice,Beans"
T2856,"Apples,Bananas,Oranges"
T2857,"Pasta,Tomatoes,Cheese"
T2858,"Ground Beef,Tortillas,Salsa,Cheese"
T2859,"Coffee,Sugar"
T2860,"Shampoo,Soap,Toothpaste"
T2861,"Frozen Pizza,Chips"
T2862,"Lettuce,Tomatoes,Onions,Carrots"
T2863,"Milk,Cereal,Bananas"
T2864,"Chicken,Rice,Beans"
T2865,"Apples,Bananas,Oranges"
T2866,"Pasta,Tomatoes,Cheese"
T2867,"Ground Beef,Tortillas,Salsa,Cheese"
T2868,"Coffee,Sugar"
T2869,"Shampoo,Soap,Toothpaste"
T2870,"Frozen Pizza,Chips"
T2871,"Lettuce,Tomatoes,Onions,Carrots"
T2872,"Milk,Cereal,Bananas"
T2873,"Chicken,Rice,Beans"
T2874,"Apples,Bananas,Oranges"
T2875,"Pasta,Tomatoes,Cheese"
T2876,"Ground Beef,Tortillas,Salsa,Cheese"
T2877,"Coffee,Sugar"
T2878,"Shampoo,Soap,Toothpaste"
T2879,"Frozen Pizza,Chips"
T2880,"Lettuce,Tomatoes,Onions,Carrots"
T2881,"Milk,Cereal,Bananas"
T2882,"Chicken,Rice,Beans"
T2883,"Apples,Bananas,Oranges"
T2884,"Pasta,Tomatoes,Cheese"
T2885,"Ground Beef,Tortillas,Salsa,Cheese"
T2886,"Coffee,Sugar"
T2887,"Shampoo,Soap,Toothpaste"
T2888,"Frozen Pizza,Chips"
T2889,"Lettuce,Tomatoes,Onions,Carrots"
T2890,"Milk,Cereal,Bananas"
T2891,"Chicken,Rice,Beans"
T2892,"Apples,Bananas,Oranges"
T2893,"Pasta,Tomatoes,Cheese"
T2894,"Ground Beef,Tortillas,Salsa,Cheese"
T2895,"Coffee,Sugar"
T2896,"Shampoo,Soap,Toothpaste"
T2897,"Frozen Pizza,Chips"
T2898,"Lettuce,Tomatoes,Onions,Carrots"
T2899,"Milk,Cereal,Bananas"
T2900,"Chicken,Rice,Beans"
T2901,"Apples,Bananas,Oranges"
T2902,"Pasta,Tomatoes,Cheese"
T2903,"Ground Beef,Tortillas,Salsa,Cheese"
T2904,"Coffee,Sugar"
T2905,"Shampoo,Soap,Toothpaste"
T2906,"Frozen Pizza,Chips"
T2907,"Lettuce,Tomatoes,Onions,Carrots"
T2908,"Milk,Cereal,Bananas"
T2909,"Chicken,Rice,Beans"
T2910,"Apples,Bananas,Oranges"
T2911,"Pasta,Tomatoes,Cheese"
T2912,"Ground Beef,Tortillas,Salsa,Cheese"
T2913,"Coffee,Sugar"
T2914,"Shampoo,Soap,Toothpaste"
T2915,"Frozen Pizza,Chips"
T2916,"Lettuce,Tomatoes,Onions,Carrots"
T2917,"Milk,Cereal,Bananas"
T2918,"Chicken,Rice,Beans"
T2919,"Apples,Bananas,Oranges"
T2920,"Pasta,Tomatoes,Cheese"
T2921,"Ground Beef,Tortillas,Salsa,Cheese"
T2922,"Coffee,Sugar"
T2923,"Shampoo,Soap,Toothpaste"
T2924,"Frozen Pizza,Chips"
T2925,"Lettuce,Tomatoes,Onions,Carrots"
T2926,"Milk,Cereal,Bananas"
T2927,"Chicken,Rice,Beans"
T2928,"Apples,Bananas,Oranges"
T2929,"Pasta,Tomatoes,Cheese"
T2930,"Ground Beef,Tortillas,Salsa,Cheese"
T2931,"Coffee,Sugar"
T2932,"Shampoo,Soap,Toothpaste"
T2933,"Frozen Pizza,Chips"
T2934,"Lettuce,Tomatoes,Onions,Carrots"
T2935,"Milk,Cereal,Bananas"
T2936,"Chicken,Rice,Beans"
T2937,"Apples,Bananas,Oranges"
T2938,"Pasta,Tomatoes,Cheese"
T2939,"Ground Beef,Tortillas,Salsa,Cheese"
T2940,"Coffee,Sugar"
T2941,"Shampoo,Soap,Toothpaste"
T2942,"Frozen Pizza,Chips"
T2943,"Lettuce,Tomatoes,Onions,Carrots"
T2944,"Milk,Cereal,Bananas"
T2945,"Chicken,Rice,Beans"
T2946,"Apples,Bananas,Oranges"
T2947,"Pasta,Tomatoes,Cheese"
T2948,"Ground Beef,Tortillas,Salsa,Cheese"
T2949,"Coffee,Sugar"
T2950,"Shampoo,Soap,Toothpaste"
T2951,"Frozen Pizza,Chips"
T2952,"Lettuce,Tomatoes,Onions,Carrots"
T2953,"Milk,Cereal,Bananas"
T2954,"Chicken,Rice,Beans"
T2955,"Apples,Bananas,Oranges"
T2956,"Pasta,Tomatoes,Cheese"
T2957,"Ground Beef,Tortillas,Salsa,Cheese"
T2958,"Coffee,Sugar"
T2959,"Shampoo,Soap,Toothpaste"
T2960,"Frozen Pizza,Chips"
T2961,"Lettuce,Tomatoes,Onions,Carrots"
T2962,"Milk,Cereal,Bananas"
T2963,"Chicken,Rice,Beans"
T2964,"Apples,Bananas,Oranges"
T2965,"Pasta,Tomatoes,Cheese"
T2966,"Ground Beef,Tortillas,Salsa,Cheese"
T2967,"Coffee,Sugar"
T2968,"Shampoo,Soap,Toothpaste"
T2969,"Frozen Pizza,Chips"
T2970,"Lettuce,Tomatoes,Onions,Carrots"
T2971,"Milk,Cereal,Bananas"
T2972,"Chicken,Rice,Beans"
T2973,"Apples,Bananas,Oranges"
T2974,"Pasta,Tomatoes,Cheese"
T2975,"Ground Beef,Tortillas,Salsa,Cheese"
T2976,"Coffee,Sugar"
T2977,"Shampoo,Soap,Toothpaste"
T2978,"Frozen Pizza,Chips"
T2979,"Lettuce,Tomatoes,Onions,Carrots"
T2980,"Milk,Cereal,Bananas"
T2981,"Chicken,Rice,Beans"
T2982,"Apples,Bananas,Oranges"
T2983,"Pasta,Tomatoes,Cheese"
T2984,"Ground Beef,Tortillas,Salsa,Cheese"
T2985,"Coffee,Sugar"
T2986,"Shampoo,Soap,Toothpaste"
T2987,"Frozen Pizza,Chips"
T2988,"Lettuce,Tomatoes,Onions,Carrots"
T2989,"Milk,Cereal,Bananas"
T2990,"Chicken,Rice,Beans"
T2991,"Apples,Bananas,Oranges"
T2992,"Pasta,Tomatoes,Cheese"
T2993,"Ground Beef,Tortillas,Salsa,Cheese"
T2994,"Coffee,Sugar"
T2995,"Shampoo,Soap,Toothpaste"
T2996,"Frozen Pizza,Chips"
T2997,"Lettuce,Tomatoes,Onions,Carrots"
T2998,"Milk,Cereal,Bananas"
T2999,"Chicken,Rice,Beans"
T3000,"Apples,Bananas,Oranges"
T3001,"Milk,Bananas,Bread,Eggs"
T3002,"Chicken,Rice,Beans,Tomatoes"
T3003,"Apples,Oranges,Grapes"
T3004,"Pasta,Tomatoes,Cheese,Bread"
T3005,"Ground Beef,Tortillas,Salsa,Shredded Cheese"
T3006,"Coffee,Cookies"
T3007,"Shampoo,Soap,Toothpaste"
T3008,"Frozen Pizza,Chips"
T3009,"Lettuce,Tomatoes,Onions,Carrots"
T3010,"Milk,Cereal,Bananas"
T3011,"Chicken,Rice,Beans,Avocados"
T3012,"Apples,Bananas,Oranges,Grapes"
T3013,"Pasta,Tomatoes,Cheese"
T3014,"Ground Beef,Tortillas,Salsa"
T3015,"Coffee,Tea"
T3016,"Shampoo,Paper Towels"
T3017,"Frozen Vegetables,Ice Cream"
T3018,"Potatoes,Onions,Carrots"
T3019,"Milk,Bread,Eggs"
T3020,"Chicken,Beans,Avocados"
T3021,"Apples,Bananas"
T3022,"Pasta,Rice,Tomatoes"
T3023,"Ground Beef,Salsa,Shredded Cheese"
T3024,"Coffee,Soda"
T3025,"Soap,Toothpaste"
T3026,"Frozen Pizza,Chips,Pretzels"
T3027,"Lettuce,Tomatoes,Carrots"
T3028,"Milk,Cereal"
T3029,"Chicken,Rice"
T3030,"Apples,Oranges"
T3031,"Pasta,Cheese"
T3032,"Ground Beef,Tortillas"
T3033,"Coffee,Cookies"
T3034,"Shampoo,Soap"
T3035,"Frozen Pizza"
T3036,"Lettuce,Tomatoes"
T3037,"Milk,Bananas"
T3038,"Chicken,Beans"
T3039,"Apples,Grapes"
T3040,"Pasta,Tomatoes"
T3041,"Ground Beef,Salsa"
T3042,"Coffee,Tea"
T3043,"Shampoo,Toothpaste"
T3044,"Frozen Vegetables"
T3045,"Lettuce,Carrots"
T3046,"Milk,Eggs"
T3047,"Chicken,Rice,Beans"
T3048,"Apples,Oranges,Bananas"
T3049,"Pasta,Cheese,Bread"
T3050,"Ground Beef,Tortillas,Salsa"
T3051,"Coffee,Soda"
T3052,"Soap,Paper Towels"
T3053,"Frozen Pizza,Chips"
T3054,"Lettuce,Tomatoes,Onions"
T3055,"Milk,Bread"
T3056,"Chicken,Avocados"
T3057,"Apples,Grapes"
T3058,"Pasta,Tomatoes"
T3059,"Ground Beef,Shredded Cheese"
T3060,"Coffee,Cookies"
T3061,"Shampoo,Soap"
T3062,"Frozen Vegetables,Ice Cream"
T3063,"Potatoes,Carrots"
T3064,"Milk,Cereal,Bananas"
T3065,"Chicken,Rice,Beans"
T3066,"Apples,Oranges"
T3067,"Pasta,Tomatoes,Cheese"
T3068,"Ground Beef,Tortillas"
T3069,"Coffee,Tea"
T3070,"Shampoo,Toothpaste"
T3071,"Frozen Pizza"
T3072,"Lettuce,Tomatoes"
T3073,"Milk,Eggs"
T3074,"Chicken,Beans"
T3075,"Apples,Bananas"
T3076,"Pasta,Cheese"
T3077,"Ground Beef,Salsa"
T3078,"Coffee,Soda"
T3079,"Soap,Paper Towels"
T3080,"Frozen Vegetables"
T3081,"Lettuce,Carrots"
T3082,"Milk,Bread"
T3083,"Chicken,Rice"
T3084,"Apples,Grapes"
T3085,"Pasta,Tomatoes"
T3086,"Ground Beef,Shredded Cheese"
T3087,"Coffee,Cookies"
T3088,"Shampoo,Soap"
T3089,"Frozen Pizza,Chips"
T3090,"Lettuce,Tomatoes,Onions"
T3091,"Milk,Cereal"
T3092,"Chicken,Beans"
T3093,"Apples,Bananas"
T3094,"Pasta,Cheese"
T3095,"Ground Beef,Tortillas"
T3096,"Coffee,Tea"
T3097,"Shampoo,Toothpaste"
T3098,"Frozen Vegetables"
T3099,"Potatoes,Carrots"
T3100,"Milk,Eggs"
T3101,"Chicken,Rice,Beans"
T3102,"Apples,Oranges,Grapes"
T3103,"Pasta,Tomatoes,Cheese"
T3104,"Ground Beef,Salsa"
T3105,"Coffee,Soda"
T3106,"Soap,Paper Towels"
T3107,"Frozen Pizza,Chips"
T3108,"Lettuce,Tomatoes,Onions"
T3109,"Milk,Bread"
T3110,"Chicken,Avocados"
T3111,"Apples,Grapes"
T3112,"Pasta,Tomatoes"
T3113,"Ground Beef,Shredded Cheese"
T3114,"Coffee,Cookies"
T3115,"Shampoo,Soap"
T3116,"Frozen Vegetables,Ice Cream"
T3117,"Potatoes,Carrots"
T3118,"Milk,Cereal,Bananas"
T3119,"Chicken,Rice,Beans"
T3120,"Apples,Oranges"
T3121,"Pasta,Tomatoes,Cheese"
T3122,"Ground Beef,Tortillas"
T3123,"Coffee,Tea"
T3124,"Shampoo,Toothpaste"
T3125,"Frozen Pizza"
T3126,"Lettuce,Tomatoes"
T3127,"Milk,Eggs"
T3128,"Chicken,Beans"
T3129,"Apples,Bananas"
T3130,"Pasta,Cheese"
T3131,"Ground Beef,Salsa"
T3132,"Coffee,Soda"
T3133,"Soap,Paper Towels"
T3134,"Frozen Vegetables"
T3135,"Lettuce,Carrots"
T3136,"Milk,Bread"
T3137,"Chicken,Rice"
T3138,"Apples,Grapes"
T3139,"Pasta,Tomatoes"
T3140,"Ground Beef,Shredded Cheese"
T3141,"Coffee,Cookies"
T3142,"Shampoo,Soap"
T3143,"Frozen Pizza,Chips"
T3144,"Lettuce,Tomatoes,Onions"
T3145,"Milk,Cereal"
T3146,"Chicken,Beans"
T3147,"Apples,Bananas"
T3148,"Pasta,Cheese"
T3149,"Ground Beef,Tortillas"
T3150,"Coffee,Tea"
T3151,"Shampoo,Toothpaste"
T3152,"Frozen Vegetables"
T3153,"Potatoes,Carrots"
T3154,"Milk,Eggs"
T3155,"Chicken,Rice,Beans"
T3156,"Apples,Oranges,Grapes"
T3157,"Pasta,Tomatoes,Cheese"
T3158,"Ground Beef,Salsa"
T3159,"Coffee,Soda"
T3160,"Soap,Paper Towels"
T3161,"Frozen Pizza,Chips"
T3162,"Lettuce,Tomatoes,Onions"
T3163,"Milk,Bread"
T3164,"Chicken,Avocados"
T3165,"Apples,Grapes"
T3166,"Pasta,Tomatoes"
T3167,"Ground Beef,Shredded Cheese"
T3168,"Coffee,Cookies"
T3169,"Shampoo,Soap"
T3170,"Frozen Vegetables,Ice Cream"
T3171,"Potatoes,Carrots"
T3172,"Milk,Cereal,Bananas"
T3173,"Chicken,Rice,Beans"
T3174,"Apples,Oranges"
T3175,"Pasta,Tomatoes,Cheese"
T3176,"Ground Beef,Tortillas"
T3177,"Coffee,Tea"
T3178,"Shampoo,Toothpaste"
T3179,"Frozen Pizza"
T3180,"Lettuce,Tomatoes"
T3181,"Milk,Eggs"
T3182,"Chicken,Beans"
T3183,"Apples,Bananas"
T3184,"Pasta,Cheese"
T3185,"Ground Beef,Salsa"
T3186,"Coffee,Soda"
T3187,"Soap,Paper Towels"
T3188,"Frozen Vegetables"
T3189,"Lettuce,Carrots"
T3190,"Milk,Bread"
T3191,"Chicken,Rice"
T3192,"Apples,Grapes"
T3193,"Pasta,Tomatoes"
T3194,"Ground Beef,Shredded Cheese"
T3195,"Coffee,Cookies"
T3196,"Shampoo,Soap"
T3197,"Frozen Pizza,Chips"
T3198,"Lettuce,Tomatoes,Onions"
T3199,"Milk,Cereal"
T3200,"Chicken,Beans"
T3201,"Apples,Bananas"
T3202,"Pasta,Cheese"
T3203,"Ground Beef,Tortillas"
T3204,"Coffee,Tea"
T3205,"Shampoo,Toothpaste"
T3206,"Frozen Vegetables"
T3207,"Potatoes,Carrots"
T3208,"Milk,Eggs"
T3209,"Chicken,Rice,Beans"
T3210,"Apples,Oranges,Grapes"
T3211,"Pasta,Tomatoes,Cheese"
T3212,"Ground Beef,Salsa"
T3213,"Coffee,Soda"
T3214,"Soap,Paper Towels"
T3215,"Frozen Pizza,Chips"
T3216,"Lettuce,Tomatoes,Onions"
T3217,"Milk,Bread"
